ID,Title of Artwork,Year,Street Address,Address Data,Primary Artist,Type,Current Status,Property Ownership,Agency or Insitution,Stewardship Responsibility,Program ,Artist Assistants ,Architect,Creation/Dedication Date,Arts District,City,State,Zipcode,Location Name,Location Description,Related Property,Indoor/Outdoor Accessible,Medium,Description of Artwork,General Images,Subject (Person),Comments and Notes,Dimensions,Primary Artist Gender,Fabricator,Maintenance/Conservation Notes,Save Outdoor Sculpture file on record,Funding Source,Wikipedia URL,Year Accuracy,osm_id,Council District,Neighborhood,Community Statistical Area (CSA),4 digit UID,Survey,Activity,Activity Notes,Ownership Accuracy,Latitude,Longitude,Modified
1968.006.XXX.JoFer,Number 9,1968,5100 Falls Road,,John D. Ferguson,Sculpture,,Private Property,,,,,,,,Baltimore,MD,21210,Cross Keys Shopping Center,,,,steel,,,,,34 x 61 x 50 in.,Male,,,checked,,,,,6,Cross Keys,Greater Roland Pk/Poplar,1278,,Condition assessment (1991),"bushes and weeds enclosing sculpture, repainted without proper preparation and blistered areas, very dirty",,39.355354,-76.645917,
1968.002.XXX.ECBou,The What Knot - 'Linear Growth Structure',1968,1530 N. Bentalou Street,,E. Clifton Boudman,Sculpture,,Mayor & City Council,Baltimore City Department of Recreation & Parks,,,,,,,Baltimore,MD,21216,Easterwood Park Recreation Center,Front lawn,Easterwood Park Recreation Center,,painted steel,,,,,11 ft. 2 in. x 4 ft. 8 in. x 4 ft. 8 in.,Male,,,checked,,,,,7,Coppin Heights/Ash-Co-East,Greater Rosemont,9782,,Condition assessment (1991),"wear and tear from climbing, corrosion of weilds at the center of the piece, two of the weilds have holes contributung to instability, cement foundation has shifted with the ground, this piece is a priority for conservation due to dangers of children climbing the unstable piece",,39.306085,-76.654170,5/15/2019 4:05pm
1968.013.XXX.TyStr,turtle,1968,2921 Stranden Road,,Tylden Westcott Streett,Sculpture,,Mayor & City Council,Baltimore City Public Schools,"City of Baltimore - BOPA,Baltimore City Public Schools",,,,,,Baltimore,MD,21230,Lakeland ES,Exterior,Lakeland ES,Outdoor,stainless steel,,,,,,Male,,,,,,,,10,Lakeland,Westport/Mt Winans/Lakeland,9947,,,,,39.2543575,-76.6442196,8/21/2020 9:04pm
1968.003.XXX.NoCar,Unknown,1968,1530 N. Bentalou Street,,Norman Kenneth Carlberg,Sculpture,,Mayor & City Council,Baltimore City Department of Recreation & Parks,,,,,,,Baltimore,MD,21216,Easterwood Park Recreation Center,Exterior,Easterwood Park Recreation Center,Outdoor,painted steel tubing,,,,,,Male,,,,,,,,7,Coppin Heights/Ash-Co-East,Greater Rosemont,2556,,,,,39.3054414463286,-76.6539240445626,5/15/2019 4:05pm
1968.016.XXX.PiDuF,Unknown,1968,2000 Cecil Avenue,,Pierre du Fayette,Relief,,Mayor & City Council,Baltimore City Public Schools,"City of Baltimore - BOPA,Baltimore City Public Schools",,,,,,Baltimore,MD,,Cecil ES,Exterior,Cecil ES,Outdoor,wall relief,,,,,,Male,,,,,,,,12,East Baltimore Midway,Midway/Coldstream,3726,,,,,39.313101,-76.605410,5/15/2019 4:32pm
1968.001.XXX.RoBec,Unknown,1968,30 S. Gilmore Street,,Ronald Beckman,,,Mayor & City Council,Baltimore City Public Schools,"City of Baltimore - BOPA,Baltimore City Public Schools",,,,,,Baltimore,MD,21223,Steuart Hill ES,Interior,Steuart Hill ES,Indoor,plaques,,,,,,Male,,,,,,,,9,Union Square,Southwest Baltimore,5380,,,,,39.2868658,-76.644851,5/15/2019 4:32pm
1968.011.XXX.BePer,Unknown,1968,200 S. Linwood Avenue,,Bernard S. Perlman,Mosaic,,Private Property,,,,,,,,Baltimore,MD,21231,Dominic Mimi Dipietro Ice Rink,Exterior,Dominic Mimi Dipietro Ice Rink,Outdoor,ceramic tile,,,,,,Male,,,,,,,,1,Patterson Park,Canton,9772,,,,,39.2888729,-76.5793917,5/15/2019 4:10pm
1968.010.PfA.WiLei,Unknown,1968,4300 Sidehill Road,,William Leizman,Sculpture,,Mayor & City Council,Baltimore City Public Schools,"City of Baltimore - BOPA,Baltimore City Public Schools",Percent for Public Art (BOPA),,,,,Baltimore,MD,21229,Rognel Heights ES,Exterior,Rognel Heights ES,Outdoor,weathering steel,,,,,,Male,,,checked,,,,,8,Hunting Ridge,Beechfield/Ten Hills/West Hills,1002,,Condition assessment (1991),"Rust and wall staining, rusted chain slung over one element, rusted brackets",,39.2981952,-76.6946723,5/15/2019 4:32pm
1968.009.PfA.WiLei,Unknown,1968,4300 Sidehill Road,,William Leizman,Sculpture,,Mayor & City Council,Baltimore City Public Schools,"City of Baltimore - BOPA,Baltimore City Public Schools",Percent for Public Art (BOPA),,,,,Baltimore,MD,21229,Rognel Heights ES,Cafeteria wall exterior,Rognel Heights ES,Outdoor,weathering steel,,,,,,Male,,,checked,,,,,8,Hunting Ridge,Beechfield/Ten Hills/West Hills,2897,,Condition assessment (1991),"good, bird guano, trees covering view",,39.2981952,-76.6946723,5/15/2019 4:32pm
1968.012.PfA.JeRus,Unknown,1968,4633 Furley Avenue,,Jean Taylor Russum [Bosley],Sculpture,,Mayor & City Council,Baltimore City Public Schools,"City of Baltimore - BOPA,Baltimore City Public Schools",Percent for Public Art (BOPA),,,,,Baltimore,MD,21213,Furley ES,Top of building,Furley ES,,cast stone,,"1968.012.PfA.JeRus-Photo2015.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/cc0zHWR46i1rJGuo54ysvw/IykSS9SQuS7KS3T4-zJoiYVxUPxL1MM48rluD6JMDH1V1nGkwyyQLs77VwdsGTcCb1sNq0KBMp0rRhK4jZGgSA/A1B2sPdUx7JzbJoL2b5jnjZ_eb1gm69o-luyZPyX1EE),1968.012.PfA.JeRus-Photo2015 (3).jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/5P0k_oKJTvIFGY718umeIg/aMFuJWj16lDHE_VmkTcBbBkDKXMDipBOBw4zPXi_ayLRLrNE-cgb_2YMoJjn10QJXEFdkAEC2YYoLV7mZn0o6w/Rtkd9huO5Mpl0hX3bufE44NKM2CXoBcesZ8ZJyUCTh0),1968.012.PfA.JeRus-Photo2015 (2).jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/6ENsAZIPmk_838rZAnvx_A/h-Yl1o3pM2oSw0Ns30tLlVoGlADqm9UXC1YzjCoGuPolKQ2oTP8vNE4NvkL-I3SSIP2C_oiGas0LinMN6M7R9Q/mwUvJjcZjCnI0GY-0MzdWcElUZPA7YjqDfePbZP_Iqc)",,,,Female,,,checked,,,,,2,Frankford,Cedonia/Frankford,6126,,Condition assessment (1991),"good, black crust beginning to form",,39.3284727,-76.5547821,9/21/2019 12:12pm
1968.007.PfA.ReKra,Unknown,1968,201 N. Bend Road,,Reuben Robert Kramer,Sculpture,,Mayor & City Council,,"City of Baltimore - BOPA,Baltimore City Public Schools",Percent for Public Art (BOPA),,,,,Baltimore,MD,21229,West Baltimore Middle School (Formerly Rock Glen Jr. HS),Interior,West Baltimore Middle School (Formerly Rock Glen Jr. HS),Indoor,bronze,,1968.007.PfA.ReKra-Photo2015.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/5BVmSPjC2MjIJud8j0o96w/5GDEjbr2fphci_u23VrnpbhJ6YDAhAe8rN8HlJJf2973xkhb2Dt-06oek8NozSrWhi-ae0I_0cvfNu8YlFcE5g/208Mx6UBTHEQCKSrYN-y4PoSurraDy_PuFwd_He9bQo),,,,Male,,,,,,,,8,Westgate,Beechfield/Ten Hills/West Hills,8757,,,,,39.284792,-76.7054989,5/15/2019 4:32pm
1968.008.PfA.WiLei,Unknown,1968,4300 Sidehill Road,,William Leizman,Sculpture,,Mayor & City Council,Baltimore City Public Schools,"City of Baltimore - BOPA,Baltimore City Public Schools",Percent for Public Art (BOPA),,,,,Baltimore,MD,21229,Rognel Heights ES,Over entrance facade facing Wicklow/ Rec Center,Rognel Heights ES,Outdoor,weathering steel,,"1968.008.PfA.WiLei-Photo2015.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/qzuw73Q0HEqI6zGJ6s4QUA/6FMriWZrysOpFaFzuiGg13HAGNar4aLArLD11r0--sgptku8slNjmCjKz-gUU1PTJ-XfCo6ImLePY8Yl3C9pOA/tNIXpLrhiIHUSBf2FFrAOTq6V80wMI53jne3XsCn62w),1968.008.PfA.WiLei-Photo2015 (3).jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/eNJOFYFnhKY1TZnpaCT-Eg/5lHoEFvnMvKz8vVY46_dHv6VZuFsh--ZCNCyS2S4_KH4wHwWPXyE-ZOaaEAEEg1lq-2aZlEY241AYRTZaj2Qyw/sypH1QYmMJ27gqGQzMN8og8lgnmsCOiDAjCmafjcEZo),1968.008.PfA.WiLei-Photo2015 (2).jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/bg8MFT2DOrJDU-tenIJjQQ/K_wa3FWGA1UMT7VeuZ-Qetu7q7RHlhw_6ORtcXdHTYP39A86TGw3pmOGTJjGlxLJoYSN8ktVtgElhIOGNR-XfA/RqphnOkzj7EqhUce5YImOk8YFv3CEXgxdMR7prqKqSQ)",,,,Male,,,,,,,,8,Hunting Ridge,Beechfield/Ten Hills/West Hills,4659,,,,,39.297732,-76.6949457,8/21/2020 9:22pm
1968.004.PfA.PiDuF,Untitled,1968,2000 Cecil Avenue,,Pierre du Fayette,Sculpture,,Mayor & City Council,Baltimore City Public Schools,"City of Baltimore - BOPA,Baltimore City Public Schools",Percent for Public Art (BOPA),,,,,Baltimore,MD,21218,Cecil ES,Interior; entrance wall,Cecil ES,Indoor,stainless steel,,"1968.004.PfA.PiDuF-Photo2015.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/9NIXrQO3Z0Ie7Kkfjk6Z3g/MNchyoVgfqw4LlMzgot_Od6KujQ9cpnpTzuOA6wMt06LyHXPAYkPa6euAG9mGS16GqY5JgwQ2qIqykaRZpTqgw/MdJjPQ4Xz1XZjD0etD36ngXS6kxn-SdJykn0mcHLexA),1968.004.PfA.PiDuF-Photo2015 (6).jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/jMUHCaaE0-v2HmAWj9WwmQ/o4wDnfIViQUe18Tzw8n4KPbXvqeg5AhH268U3K0sDYG8VmHhw-W7ekdgAR4FtIeTfZ_6mTiqDJCtFChHv2YTdA/MoHuZZ9jEaDdjOtSeIGpKYUQSwwT4ot7QjBSgi00IDc)",,,,Male,,,checked,,,,,12,East Baltimore Midway,Midway/Coldstream,1029,,Condition assessment (1991),"missing/broken parts, birds living in and behind, nesting materials, guano, and other debris from birds, much of the 'blobs' of epoxy have disappeared leaving imprints on stainless steel, visual integrity of this piece has been destroyed",,39.3133834,-76.6083572,5/15/2019 4:32pm
1968.015.PfA.PeVan,Untitled,1968,2777 Presstman Street,,Peter van Rossum,Relief,damaged/irreparable,Mayor & City Council,Baltimore City Public Schools,"City of Baltimore - BOPA,Baltimore City Public Schools",Percent for Public Art (BOPA),,,,,Baltimore,MD,21217,Rosemont ES,Building facade,Rosemont ES,Outdoor,stone aggregate,,1968.015.PfA.PeVan-Photo2015.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/4O4G-eE6w-Jz0qyB5dVpUQ/JODRu0aF6AQiep1jMd3VZPNIoSJV_ZZ25vttYy3eSMMbk03L9YA_dEn4fQuKEEhzEZRp5LCnihm-qL8P7Zp1pw/AeZzaGeqZ6tdA6mUYR2sp7WJ7HBiIrkmyCNNIWCeK9k),,,,Male,,,checked,,,,,9,Northwest Community Action,Greater Rosemont,2333,,Condition assessment (1991),completely destroyed - covered by stucco,,39.304769,-76.6629347,10/3/2022 1:43pm
1967.013.XXX.AlCal,Four Dishes,1967,10 Art Museum Drive,,Alexander Calder,Sculpture,,Mayor & City Council,,Baltimore Museum of Art,,,,,,Baltimore,MD,21218,The Wurtzburger Sculpture Garden,,Baltimore Museum of Art,Outdoor,,,,,,,Male,,,,,,,node/9173308426,14,Johns Hopkins Homewood,Greater Charles Vill./Barclay,3368,,,,,39.3258805,-76.6218244,11/12/2021 10:45pm
1967.004.XXX.DmHad,Helios,1967,20 S. Charles Street,,Dmitri Hadzi,Sculpture,in place (check),Private Property,,,,,,,,Baltimore,MD,21201,Sun Life Building,Hangs in lobby,,Indoor,bronze,,"470d_Hadzi D_1967.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/yjc5ZeA1bx8OQ6hHmamsZQ/rOFK1AccIovPvDzCN1hH7-uaxIi0_MlMuoNZXGusPEKT1YpiOBnebQJ2k6otP5xh/ypOnBkezbd3aL-qDOpplFzSTWt1PVulHC6BG4xPTfNQ),470c_Hadzi D_1967.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/tv96oRhiVY6vFALPqQx4tQ/uYJBgy1FkvTPj_yZcEkuUpSJLjP0QwzqFIigHPHnXh31l98OsgotRGR6deByZ6xh/6vSrrom5L6ZR6V8dgOuVM8KXPpWx457y687ZvboJ_y0),470b_Hadzi D_1967.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/ZGOv5B8r6LHXpLFvY77iHQ/YoSdZK25nsACT1Ose3n19EI-imSYSjtZil-Skiu4pyEMRFP_RzippGlaO2HRzu3e/oFZXFSttnAgB0al5zKjZN3qZOY4CcP_FMFTz0L3oLrg),470a_Hadzi D_1967.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/I-BSc_UnOrOcgVclS1M3Bg/K2k79eaeKbURY9Tjew7lY-dhKt2TVbvyqSGU0P_ejNyuL8g_f4bM92XmDQVMlYKe/uD4f77fzICt3wAKhoEaUd--mQsidLsdSKg36_ltruNs),470_Hadzi D_1967.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/g5TDv6UXKw9RVf71kTG1Jw/EShawQMTOpzWUyT2ObyuRty846yMZcqvXr7wpRNVROY6nOo8j5T0hMIkpHF79u2H/Kg_T5QeKpWczpXtFu91Mrd3oQ0f5OwCV7yku3xpjitE)",,,,Male,,,,,,,,11,Downtown,Downtown/Seton Hill,3254,,,,,39.2883241,-76.6161311,7/18/2019 4:31pm
1967.001.XXX.RiBet,James Cardinal Gibbons,1967,409 Cathedral Street,,Richard Betti,Sculpture,in place,,,,,,,,,Baltimore,MD,21201,Basilica of the Assumption,Along Mulberry Street,,Outdoor,bronze,,"DSC_0325.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/Ili-U1VWmHgPm7ySjnnqcg/YBWSrt41R2_4WNTFIOy_XWpXOXWENxC2dz0PgCE5jg49OmzBsPFYHMtjRE0KrRGq/B6lpbe-zv30V6JkX459Q1vsP2dtWHaNq39LNkLYu8y8),DSC_0324.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/tZ5uOQJU0gdQDIWAWlL7Ug/oXsSwAT0hkWpfQMknXcwf9UdLI2B8yNUZKvKkYc9yoRY_So-ytCsLNxFJ3Vrwp2e/1ckrwQHdXjvhSxW6hoNx1x9ir4EIh6BHqJYxJMQUsFg),DSC_0323.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/eDSRks2WRoD3ra9H5Y6TWA/IXIj4yKz9UaY6lZMDutDz3MmQGsYpjGo9uQODOmcakwTzlRKCLL7WZ-uMFAgjegL/idNXTnrIu5zNhNob-QX5DCBCuLx2txw1w94icCjbzoU),DSC_0321.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/NhBG7ES3wKrs_iokuj944w/wcRY5sl1VyU1KzY5XxTKgkMgYakDzwuK8gYFsfLz3KI68P_vC4hsoZd21XKakzip/XAFj6Q2Q2iQ3Q8t2ZFtS_6K6Hcj23P-bLlWYwQEGBYA),DSC_0320.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/YVFPUvheKq1pZzbvMCHRPw/OKjMuuaz2IRcTcowSs62HL0nnlL3jQde3oHqHC5EZecuIo6aHAVS5zmWC2Vw5ECz/5zmXrXQJcFE679poC0s8qDHyaQCwZGESZEB0XjLRwsQ),DSC_0319.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/byHLcZwN6l9AaO-kuFsLBg/2veINEqJ6rbySF9yYIFB7lPiLVipnUrpV5JGe-nGjAIbu7AE8IhOpy3PlE0dUl_1/Foi6OpO51KcAPmld0rpFre2CQ-LL26rA2e11JQYvRUI),DSC_0318.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/mDhU2saLqkAbDg5wD9A19w/392Gis3_SA7taIZN5rc1kljHhoMui43ALTuOMCr-PXfQcBtOsUMPA1Nw053gN-XU/mVJlvyxm3fSZs7GVWfFkSxz2sGeLqTsS72esd8ohBaA),DSC_0317.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/M_SlTLtpASV-P6WSWFS2ig/lHBsT15PJcLH6YVlPTWUloNVyvWoD7tVRy1LF1h5al1N9XIK40PE4rzsZbNIcVdM/_O0NgXJ_S_31dAEsHIQTmn8s2uFboUM5plZUNggaE7o),DSC_0316.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/beVbazdMfgE2AUHVHcr6DQ/8QyuDEJ3covnIWbho4AcEhd99qwq_An65GbLYuS8Qmd7QnX357usARusBeYXnyLB/szxbX8DvZXVSAzg_Tvx3rJddNqEx3L10EwpMjuGtARA),DSC_0315.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/zYfd0nqNWGxfsDF8MfrV-w/Up3r2L-kyOgk3yhV8qSNijo_WVRYqbV7-O1kdimn9drXFGqluICxYXfcoRF446XW/X_VcPo9c9FoYRKgEMYPg8yQuzdYzuZYp7wYgNH4JGfM),DSC_0313.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/4iRzCKRl9kl0ir89J4AWNg/c51xT-BxR9UOO0A16_ER4_PTMPSryfY5OJXclbOCVzIyi2QdmdJ8sgwpStK6ACKO/gBGaAUa7-XHCTakXsoN4-wEqvuu5rAllGelgZgxav4U),DSC_0312.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/3xFy5XfNHADJRP0KlCRqYw/dPQ23kb_UiOxR6kQZv1DwOeIBd9bpLKCcCmWWzGk8yMKc6BliQ2wSDzgZRX9QJiz/mXH47FQ5lMWZRKa8iw57U1THZBYg89AtE7bwB5_mCYA),DSC_0310.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/rIIrW8F77oTTlXBl9tqIDQ/Pb-4S8qg5DfuTIITpOQsHPb0eeFXUKzf-rotztdX_lg4cgiiCkrrE9NJIclw-FEI/MirA9AAhtkLJQqGkc8mjz6XwjjrT6o-ZdUVGVZhh2QM),DSC_0309.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/eWKqZoraQjekqgbcSW_r5w/ZWezsTMbodqO2tvpye0t5iLqn9gVLxJKaUfRF2zdoT3CNyjg9Ci3dFJU0lTbIQKt/hfRWs-zEo619l6IZ5yDVLf7zRMS-9PUXbSiGT24tjT4),DSC_0308.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/1_d_79UbQ6RkzJseVn01hg/B5J5QfgCUl5ha9rhX44_MznZjel-bNKQc94w9oc82eMBGlF-PyqM9yJxLlGtEqQH/_aEF8Mcn2v82Bz2Pr5x2zJrwDpwB51gOu57ecakT72Y),DSC_0307.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/Hhqxw9LUFvTAPDZiyBDL9Q/GeW7yka20PtcFNqygF6ul7JlTEmj1HJg8rYGXEIwW1-W3t_-y3jZzRWKP1F4LkpG/P6nsOV6Q2PyWWxS6fI6qlna03soH8Nt7hb6aMX8tp50),DSC_0305.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/QkUZ2F2FDlI177eSxIyoMQ/S-cNb967DD1456OZ_uVpuqdumN6fNGvexVu8Aur8i-RiYCXK7cBGx_7gtPeWIXka/DhJaKRFsZZn-WWbPhQ6ea-EFD5NgAZ5YNWFhzog8bDo),DSC_0304.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/1VBx1rN91PtY7H3wY5nA9A/gEM3cTvyiRI-FesUN7D1-EXGy8LQAcRtFlJKGPQCrm4UteMcG6el9xQCzCwnhR0m/p7g8ALwgkSf5EdNU-VOhEOmWGwMWO9bh0g8PTb3Y8WA),DSC_0303.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/Why_jWdNbrj2xlqgco91xQ/X1fqMk-jpsJSAAZxvDs2PtrAMUI4LKS77y5Ysdu-9GHrYGu0ZRlQEq8VsSpv6gni/l-CcRB6v6aUXvV-TpADdZYIGH6SvgQZv5Z9XdlrTniw),DSC_0302.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/WHckhwMuw3l4MGHd4axT1g/3nMQf13dqRIoEV_QNSsGaZJjoI18NQ6tBRNFNuy5MNFUsp_300UqZww8yS_gqLWx/hFjB9h002xWsEjPIX6tLRZ_3SNv7l-3p1GZ2rG0TDSg),DSC_0300.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/DX613-Fi6IrDkGLHzCyZsw/wiyXJEMiPUNEmHNJdm5v7NxrYxj1yFhHFaHLgChYM2MuOjud7hHMY325aKKD1Ypn/Nfjyc-FYioHY_pa0U0OWIXs8qIUkBhicHk8Hpt4E_yE),DSC_0299.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/tXutviUZJlDnx_bcSKuEtg/Y8QzHYLK_tqlZuQCDs4GrBd07O5mRrJHxuP6FHT3I7uR8u1UpZWQDe68TB9_4pmT/Tw2kY31VUle7lsXlJo2NCiMAURRsv3h_gqHJKEtsLZA),DSC_0298.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/29fLcZlAAK59tq2j4bd_Ng/OW2aJue0FvnKDa74mnHclaWtjcbK7f__M3yXQY6B0Oa8kyWgcVX83whXkrihD9nr/ukifLWLQkEaIjSkOXYFu0fidlw2sAvvwTFANgW1SMPw),DSC_0297.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/Nfr9ewS-z-iy5sPAxEVj8Q/0fOF2-Jxtjy5rroMoiyz8B1YY8dB6647ytt8pWMaEDS9zq0_1YuUnQQU7RHqIXKP/A_3EMGawYyQRMLqI2qmz_ewJaByESAzt3W7XgABEAys),DSC_0295.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/bwdybWHNADiSdyvdZFPOZA/RU22_-6tpBZbsRM1mamoIc58wBuwVLiULsbcaLENqFemq8xGo-zkvIRdcdhtNDLN/L_u6-FGr-0oUjW0JW5kqHCzSw62nbRhUFentDHM0g0k),34_RichardB_1967-Photo2016.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/EoJCLCvW7XBAHq_sQdo6Ew/w54yfhQKrU1wiCTIcLolUK4brLemcFa-QVvzsg55-WdFn-UVWGl-ILneHZola8n7oXQngFEsOmnv4-NyLqIYlg/FK4vO1ExqKaC438VFZBDC3TYKVTgEZCuRGsWj4W2Uzc),34_RichardB_1967-Photo2016.6.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/Ecw39cfL7ACwfp3DRPy68A/qMAkQwR-1Oyg74ER2NyS5_WN1Xr_0GrgGaARo91ni0TKMf1MlRqlqU_i3xMOdpv4LnhODr1OWvdT8UxkCNbI0Q/We6CUZuIIZDtDQoEuvwZEkywVxOHhE884sxj12qcdHg),34_RichardB_1967-Photo2016.5.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/WGgkKidHxlf7gULsPB4Nzg/Ny5JBKLmTvSRBgsrzO5Mf9ktqPYB6PvpakVVPr-3tLqD7WEE-jGGgAuTWyJ7lv63fXWB_U1cIHLKceKrk5bvvQ/jHJeJikpel9AkmUIkW3E2oo7udFNdSuXYX2AN3QEf9M),34_RichardB_1967-Photo2016.4.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/Qjsdsuw1j8LYcixTprSLjg/I7vSesmU4REPdfF4ttylSs_-DPVQ4JlKkPx6kVGR3PxhN-wwFLIaW7zPj2T1hcgYJpJC7sG1NgxDGpHaoF8pIA/rZ8h_dJ5xytBQdrA_P-Ai_LjFdowbmH_1Va3Aror4io),34_RichardB_1967-Photo2016.3.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/QezzglGtd3ZG1Qe7q7W-QA/TbjUPTxVDH53R6zCyaRw34sddItrUTKahj8WzubFt_fARY7HP9nUFOyhZLQHszrjI5J-Qd225vomEkTIr26PJQ/_vhN0C7W1rJ-uOKcTOdFvefIVz4CFu4m3_2U7VhJkGk),34_RichardB_1967-Photo2016.2.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/jH6oprIBz_KigSwaL9hWxA/ZZdKPN9dV30YmnnvnFNZaG0tRlUotBZNLLcSrnd_Loizmf34TYMuY0HWNcRmDIHW8lXU6YDhV0KMGjkSbkglig/wmgiHE1zAKtuZrDMWojT9eHq9hbB_oF_4bs1PFlh8Aw)",,,7 ft. 4 in. x 29 1/2 in. x 26 in,Male,,,checked,,,,node/7833999829,11,Downtown,Downtown/Seton Hill,2061,,Condition assessment (1991),"bird guano, chalky or white crusts under cap, PR arm, hand, and book, oxidation on top surfaces, missing part (finger like form protruding sticking out of head) would benefit from treatment",,39.294233,-76.616347,8/21/2020 11:45pm
